frame,Neutral,Happiness,Sadness,Surprise,Fear,Disgust,Anger
000001,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000002,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000003,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000004,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000005,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000006,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000007,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000008,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000009,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000010,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000011,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000012,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000013,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000014,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000015,0.636834,0.060293417,0.066664405,0.10134664,0.03577125,0.005584146,0.093506105
000016,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000017,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000018,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000019,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000020,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000021,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000022,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000023,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000024,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000025,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000026,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000027,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000028,0.64309156,0.042903103,0.07000392,0.09420563,0.043484822,0.005804628,0.10050638
000029,0.64934903,0.025512792,0.07334343,0.08706462,0.051198397,0.00602511,0.107506655
000030,0.64934903,0.025512792,0.07334343,0.08706462,0.051198397,0.00602511,0.107506655
000031,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000032,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000033,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000034,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000035,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000036,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000037,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000038,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000039,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000040,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000041,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000042,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000043,0.6548714,0.024136351,0.08038724,0.081265,0.050327644,0.006501482,0.1025109
000044,0.6603938,0.02275991,0.08743105,0.075465396,0.049456887,0.0069778534,0.09751515
000045,0.6603938,0.02275991,0.08743105,0.075465396,0.049456887,0.0069778534,0.09751515
000046,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000047,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000048,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000049,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000050,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000051,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000052,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000053,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000054,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000055,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000056,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000057,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000058,0.6569005,0.022304984,0.09056784,0.07467331,0.05123301,0.007123323,0.09719697
000059,0.65340734,0.021850057,0.093704626,0.07388123,0.05300913,0.007268793,0.09687878
000060,0.65340734,0.021850057,0.093704626,0.07388123,0.05300913,0.007268793,0.09687878
000061,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000062,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000063,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000064,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000065,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000066,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000067,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000068,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000069,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000070,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000071,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000072,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000073,0.6516448,0.022049226,0.0876337,0.07777044,0.05404888,0.0068162605,0.10003665
000074,0.64988226,0.022248395,0.08156277,0.08165965,0.055088636,0.006363728,0.10319453
000075,0.64988226,0.022248395,0.08156277,0.08165965,0.055088636,0.006363728,0.10319453
000076,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000077,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000078,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000079,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000080,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000081,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000082,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000083,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000084,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000085,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000086,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000087,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000088,0.6483524,0.022142923,0.08145116,0.08116953,0.05541699,0.0064365123,0.10503046
000089,0.6468226,0.02203745,0.08133955,0.0806794,0.055745345,0.0065092966,0.106866404
000090,0.6468226,0.02203745,0.08133955,0.0806794,0.055745345,0.0065092966,0.106866404
000091,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000092,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000093,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000094,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000095,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000096,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000097,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000098,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000099,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000100,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000101,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000102,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000103,0.6503544,0.022286747,0.07861834,0.08096782,0.054834113,0.0064201998,0.10651842
000104,0.6538862,0.022536041,0.07589713,0.08125624,0.05392288,0.0063311034,0.10617044
000105,0.6538862,0.022536041,0.07589713,0.08125624,0.05392288,0.0063311034,0.10617044
000106,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000107,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000108,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000109,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000110,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000111,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000112,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000113,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000114,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000115,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000116,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000117,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000118,0.6597116,0.023727834,0.07666766,0.07999171,0.05140984,0.0062249117,0.10226646
000119,0.66553706,0.024919625,0.07743819,0.07872719,0.0488968,0.0061187195,0.09836249
000120,0.66553706,0.024919625,0.07743819,0.07872719,0.0488968,0.0061187195,0.09836249
000121,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000122,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000123,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000124,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000125,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000126,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000127,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000128,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000129,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000130,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000131,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000132,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000133,0.64994293,0.048155293,0.07297462,0.08689611,0.041463107,0.0060741,0.09449385
000134,0.6343488,0.07139096,0.068511054,0.09506503,0.034029417,0.00602948,0.09062521
000135,0.6343488,0.07139096,0.068511054,0.09506503,0.034029417,0.00602948,0.09062521
000136,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000137,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000138,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000139,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000140,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000141,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000142,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000143,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000144,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000145,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000146,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000147,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000148,0.45098191,0.29361653,0.052277483,0.10547941,0.02300838,0.005867962,0.06876837
000149,0.267615,0.5158421,0.03604391,0.115893796,0.011987342,0.005706443,0.04691152
000150,0.267615,0.5158421,0.03604391,0.115893796,0.011987342,0.005706443,0.04691152
000151,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000152,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000153,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000154,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000155,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000156,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000157,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000158,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000159,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000160,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000161,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000162,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000163,0.20359984,0.6001389,0.027390152,0.11514076,0.009897268,0.004930932,0.038902204
000164,0.1395847,0.68443567,0.018736396,0.11438772,0.0078071957,0.0041554216,0.030892888
000165,0.1395847,0.68443567,0.018736396,0.11438772,0.0078071957,0.0041554216,0.030892888
000166,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000167,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000168,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000169,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000170,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000171,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000172,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000173,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000174,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000175,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000176,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000177,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000178,0.18217716,0.5790318,0.02064969,0.16038239,0.012227403,0.0042397394,0.0412918
000179,0.22476962,0.47362804,0.022562984,0.20637704,0.01664761,0.004324057,0.05169071
000180,0.22476962,0.47362804,0.022562984,0.20637704,0.01664761,0.004324057,0.05169071
000181,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000182,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000183,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000184,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000185,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000186,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000187,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000188,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000189,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000190,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000191,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000192,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000193,0.18234259,0.5480842,0.018286306,0.19178602,0.013346471,0.0039671655,0.042187262
000194,0.13991556,0.62254035,0.014009629,0.177195,0.010045332,0.003610274,0.032683816
000195,0.13991556,0.62254035,0.014009629,0.177195,0.010045332,0.003610274,0.032683816
000196,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000197,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000198,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000199,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000200,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000201,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000202,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000203,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000204,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000205,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000206,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000207,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000208,0.11679307,0.6804452,0.011902064,0.15244484,0.0079145115,0.0032942742,0.027206084
000209,0.09367059,0.73835,0.009794498,0.1276947,0.005783692,0.0029782741,0.021728352
000210,0.09367059,0.73835,0.009794498,0.1276947,0.005783692,0.0029782741,0.021728352
000211,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000212,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000213,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000214,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000215,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000216,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000217,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000218,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000219,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000220,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000221,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000222,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000223,0.15363619,0.6561644,0.017679121,0.12978794,0.007879949,0.0038276962,0.031024754
000224,0.21360177,0.57397884,0.025563747,0.13188118,0.009976206,0.0046771183,0.040321156
000225,0.21360177,0.57397884,0.025563747,0.13188118,0.009976206,0.0046771183,0.040321156
000226,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000227,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000228,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000229,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000230,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000231,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000232,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000233,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
000234,0.4093777,0.33020335,0.079857625,0.10037728,0.019389156,0.007569003,0.053225923
