frame,Happiness,Sadness,Surprise,Fear,Disgust,Anger
316,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
317,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
318,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
319,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
320,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
321,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
322,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
323,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
324,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
325,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
326,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
327,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
328,0.020080369,0.2380493,0.016919494,0.022703802,0.015658094,0.031070823
329,0.019921612,0.28147525,0.015663084,0.025163092,0.018870441,0.032017265
330,0.019921612,0.28147525,0.015663084,0.025163092,0.018870441,0.032017265
331,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
332,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
333,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
334,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
335,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
336,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
337,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
338,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
339,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
340,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
341,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
342,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
343,0.021177683,0.3113287,0.015911104,0.02692792,0.023027195,0.029642489
344,0.022433752,0.34118214,0.016159125,0.028692748,0.027183948,0.027267715
345,0.022433752,0.34118214,0.016159125,0.028692748,0.027183948,0.027267715
346,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
347,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
348,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
349,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
350,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
351,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
352,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
353,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
354,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
355,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
356,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
357,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
358,0.022896752,0.2956146,0.02515688,0.033519853,0.021480754,0.030818112
359,0.023359753,0.25004703,0.034154635,0.038346957,0.015777558,0.034368508
360,0.023359753,0.25004703,0.034154635,0.038346957,0.015777558,0.034368508
361,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
362,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
363,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
364,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
365,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
366,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
367,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
368,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
369,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
370,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
371,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
372,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
373,0.027196161,0.2062326,0.1074966,0.066236414,0.011057274,0.046773806
374,0.031032572,0.1624182,0.18083856,0.09412587,0.006336989,0.059179105
375,0.031032572,0.1624182,0.18083856,0.09412587,0.006336989,0.059179105
376,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
377,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
378,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
379,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
380,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
381,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
382,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
383,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
384,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
385,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
386,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
387,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
388,0.024983767,0.12810022,0.19785649,0.10079929,0.00506237,0.055612557
389,0.018934963,0.09378224,0.21487442,0.10747271,0.00378775,0.05204601
390,0.018934963,0.09378224,0.21487442,0.10747271,0.00378775,0.05204601
391,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
392,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
393,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
394,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
395,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
396,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
397,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
398,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
399,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
400,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
401,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
402,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
403,0.015355354,0.08266629,0.2049205,0.10094664,0.003291762,0.046247497
404,0.011775744,0.071550354,0.19496657,0.094420575,0.002795775,0.04044899
405,0.011775744,0.071550354,0.19496657,0.094420575,0.002795775,0.04044899
406,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
407,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
408,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
409,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
410,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
411,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
412,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
413,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
414,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
415,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
416,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
417,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
418,0.014306208,0.08473185,0.20697775,0.101352826,0.002876631,0.057414986
419,0.016836671,0.09791335,0.21898894,0.10828507,0.002957486,0.07438098
420,0.016836671,0.09791335,0.21898894,0.10828507,0.002957486,0.07438098
421,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
422,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
423,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
424,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
425,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
426,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
427,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
428,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
429,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
430,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
431,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
432,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
433,0.022000251,0.08943595,0.22035047,0.092296876,0.003421434,0.06503528
434,0.027163832,0.080958545,0.22171201,0.07630868,0.003885381,0.055689596
435,0.027163832,0.080958545,0.22171201,0.07630868,0.003885381,0.055689596
436,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
437,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
438,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
439,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
440,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
441,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
442,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
443,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
444,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
445,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
446,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
447,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
448,0.02750539,0.06369388,0.17550084,0.054719843,0.00374833,0.038057707
449,0.027846951,0.046429217,0.12928969,0.033131,0.003611279,0.02042582
450,0.027846951,0.046429217,0.12928969,0.033131,0.003611279,0.02042582
451,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
452,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
453,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
454,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
455,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
456,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
457,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
458,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
459,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
460,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
461,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
462,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
463,0.02686387,0.047144234,0.095613375,0.027794477,0.003391073,0.018693801
464,0.02588079,0.047859255,0.06193706,0.022457952,0.003170868,0.01696178
465,0.02588079,0.047859255,0.06193706,0.022457952,0.003170868,0.01696178
466,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
467,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
468,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
469,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
470,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
471,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
472,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
473,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
474,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
475,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
476,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
477,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
478,0.025865987,0.051796127,0.046427906,0.019330665,0.003477275,0.016125266
479,0.025851183,0.055733,0.03091875,0.016203377,0.003783682,0.015288753
480,0.025851183,0.055733,0.03091875,0.016203377,0.003783682,0.015288753
481,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
482,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
483,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
484,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
485,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
486,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
487,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
488,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
489,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
490,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
491,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
492,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
493,0.02331161,0.055455428,0.04360587,0.02280989,0.003452499,0.02539086
494,0.020772036,0.055177856,0.05629299,0.029416401,0.003121315,0.035492964
495,0.020772036,0.055177856,0.05629299,0.029416401,0.003121315,0.035492964
496,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
497,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
498,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
499,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
500,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
501,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
502,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
503,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
504,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
505,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
506,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
507,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
508,0.02219503,0.06589737,0.089102715,0.043493852,0.002976702,0.058751453
509,0.023618026,0.07661688,0.12191245,0.0575713,0.002832089,0.08200994
510,0.023618026,0.07661688,0.12191245,0.0575713,0.002832089,0.08200994
511,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
512,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
513,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
514,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
515,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
516,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
517,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
518,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
519,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
520,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
521,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
522,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
523,0.02452201,0.094568625,0.12802985,0.0712446,0.003338147,0.08480683
524,0.025425993,0.11252037,0.13414724,0.0849179,0.003844206,0.08760372
525,0.025425993,0.11252037,0.13414724,0.0849179,0.003844206,0.08760372
526,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
527,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
528,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
529,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
530,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
531,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
532,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
533,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
534,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
535,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
536,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
537,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
538,0.024114586,0.10950951,0.14860815,0.10057901,0.003917074,0.085944995
539,0.022803182,0.106498666,0.16306905,0.11624011,0.003989942,0.08428627
540,0.022803182,0.106498666,0.16306905,0.11624011,0.003989942,0.08428627
541,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
542,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
543,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
544,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
545,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
546,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
547,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
548,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
549,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
550,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
551,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
552,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
553,0.020505121,0.10512662,0.14887717,0.102797925,0.003634092,0.07509567
554,0.01820706,0.10375458,0.1346853,0.08935574,0.003278243,0.06590507
555,0.01820706,0.10375458,0.1346853,0.08935574,0.003278243,0.06590507
556,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
557,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
558,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
559,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
560,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
561,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
562,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
563,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
564,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
565,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
566,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
567,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
568,0.018640082,0.11957423,0.11142993,0.07972441,0.003829612,0.05725438
569,0.019073106,0.13539387,0.088174574,0.07009308,0.004380981,0.04860369
570,0.019073106,0.13539387,0.088174574,0.07009308,0.004380981,0.04860369
571,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
572,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
573,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
574,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
575,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
576,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
577,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
578,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
579,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
580,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
581,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
582,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
583,0.01988243,0.14375103,0.08747351,0.07110065,0.004863141,0.048075005
584,0.020691754,0.15210818,0.08677244,0.072108224,0.005345301,0.047546323
585,0.020691754,0.15210818,0.08677244,0.072108224,0.005345301,0.047546323
586,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
587,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
588,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
589,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
590,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
591,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
592,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
593,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
594,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
595,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
596,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
597,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
598,0.018670958,0.12317461,0.10766543,0.08260681,0.00491538,0.0507738
599,0.016650163,0.09424104,0.12855841,0.09310539,0.004485458,0.054001275
600,0.016650163,0.09424104,0.12855841,0.09310539,0.004485458,0.054001275
601,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
602,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
603,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
604,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
605,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
606,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
607,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
608,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
609,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
610,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
611,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
612,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
613,0.014533645,0.092008665,0.10627301,0.076517425,0.003877101,0.057325706
614,0.012417126,0.0897763,0.0839876,0.059929457,0.003268744,0.060650136
615,0.012417126,0.0897763,0.0839876,0.059929457,0.003268744,0.060650136
616,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
617,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
618,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
619,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
620,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
621,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
622,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
623,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
624,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
625,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
626,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
627,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
628,0.011089696,0.0816734,0.059839778,0.046276737,0.003384086,0.04422222
629,0.009762266,0.073570505,0.03569195,0.032624017,0.003499429,0.027794309
630,0.009762266,0.073570505,0.03569195,0.032624017,0.003499429,0.027794309
631,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
632,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
633,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
