frame,Happiness,Sadness,Surprise,Fear,Disgust,Anger
634,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
635,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
636,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
637,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
638,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
639,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
640,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
641,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
642,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
643,0.009314528,0.054999568,0.02760328,0.021000117,0.004849753,0.020149972
644,0.00886679,0.03642863,0.019514611,0.009376217,0.006200078,0.012505638
645,0.00886679,0.03642863,0.019514611,0.009376217,0.006200078,0.012505638
646,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
647,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
648,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
649,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
650,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
651,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
652,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
653,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
654,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
655,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
656,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
657,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
658,0.024159025,0.030936643,0.037734233,0.007208807,0.039811216,0.027543537
659,0.03945126,0.025444657,0.055953853,0.005041397,0.07342236,0.04258144
660,0.03945126,0.025444657,0.055953853,0.005041397,0.07342236,0.04258144
661,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
662,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
663,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
664,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
665,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
666,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
667,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
668,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
669,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
670,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
671,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
672,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
673,0.075088724,0.028543573,0.07122339,0.004263937,0.10664473,0.057777446
674,0.110726185,0.03164249,0.08649293,0.003486476,0.1398671,0.07297345
675,0.110726185,0.03164249,0.08649293,0.003486476,0.1398671,0.07297345
676,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
677,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
678,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
679,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
680,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
681,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
682,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
683,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
684,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
685,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
686,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
687,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
688,0.12994875,0.03808388,0.08613127,0.00324674,0.13798216,0.055550426
689,0.14917132,0.04452527,0.0857696,0.003007005,0.13609724,0.038127404
690,0.14917132,0.04452527,0.0857696,0.003007005,0.13609724,0.038127404
691,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
692,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
693,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
694,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
695,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
696,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
697,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
698,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
699,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
700,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
701,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
702,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
703,0.11720854,0.045778606,0.07249556,0.003007927,0.08318659,0.043228894
704,0.08524576,0.047031943,0.059221514,0.00300885,0.03027594,0.048330385
705,0.08524576,0.047031943,0.059221514,0.00300885,0.03027594,0.048330385
706,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
707,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
708,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
709,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
710,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
711,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
712,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
713,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
714,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
715,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
716,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
717,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
718,0.058434226,0.061430477,0.04599023,0.004284127,0.022186667,0.047699064
719,0.031622693,0.07582901,0.032758944,0.005559404,0.014097394,0.047067743
720,0.031622693,0.07582901,0.032758944,0.005559404,0.014097394,0.047067743
721,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
722,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
723,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
724,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
725,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
726,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
727,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
728,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
729,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
730,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
731,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
732,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
733,0.027939238,0.09677142,0.028936993,0.005825131,0.012133941,0.04023187
734,0.024255784,0.11771384,0.025115041,0.006090858,0.01017049,0.03339599
735,0.024255784,0.11771384,0.025115041,0.006090858,0.01017049,0.03339599
736,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
737,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
738,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
739,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
740,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
741,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
742,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
743,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
744,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
745,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
746,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
747,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
748,0.025047317,0.12578653,0.026864227,0.007011677,0.008802529,0.036819305
749,0.025838848,0.13385922,0.028613413,0.007932496,0.007434569,0.04024262
750,0.025838848,0.13385922,0.028613413,0.007932496,0.007434569,0.04024262
751,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
752,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
753,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
754,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
755,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
756,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
757,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
758,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
759,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
760,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
761,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
762,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
763,0.025900427,0.13302904,0.031984635,0.008550786,0.007426383,0.040367447
764,0.025962004,0.13219887,0.03535586,0.009169076,0.007418196,0.040492274
765,0.025962004,0.13219887,0.03535586,0.009169076,0.007418196,0.040492274
766,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
767,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
768,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
769,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
770,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
771,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
772,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
773,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
774,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
775,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
776,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
777,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
778,0.022281557,0.10955769,0.029936718,0.008497331,0.00576083,0.033395965
779,0.01860111,0.086916514,0.024517577,0.007825588,0.004103464,0.026299654
780,0.01860111,0.086916514,0.024517577,0.007825588,0.004103464,0.026299654
781,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
782,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
783,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
784,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
785,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
786,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
787,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
788,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
789,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
790,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
791,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
792,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
793,0.017784089,0.089219436,0.023794826,0.009181771,0.004729698,0.026955135
794,0.016967066,0.091522366,0.023072073,0.010537955,0.005355932,0.027610617
795,0.016967066,0.091522366,0.023072073,0.010537955,0.005355932,0.027610617
796,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
797,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
798,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
799,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
800,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
801,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
802,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
803,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
804,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
805,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
806,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
807,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
808,0.020619314,0.106624216,0.028299868,0.010578945,0.005398512,0.04004833
809,0.02427156,0.121726066,0.03352766,0.010619935,0.005441092,0.052486043
810,0.02427156,0.121726066,0.03352766,0.010619935,0.005441092,0.052486043
811,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
812,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
813,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
814,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
815,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
816,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
817,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
818,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
819,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
820,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
821,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
822,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
823,0.030429587,0.0908758,0.04099968,0.008618875,0.004788585,0.061232448
824,0.03658761,0.060025528,0.048471697,0.006617817,0.004136079,0.06997885
825,0.03658761,0.060025528,0.048471697,0.006617817,0.004136079,0.06997885
826,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
827,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
828,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
829,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
830,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
831,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
832,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
833,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
834,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
835,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
836,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
837,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
838,0.054706365,0.054854646,0.07086629,0.007286451,0.004891611,0.09473016
839,0.07282512,0.04968377,0.09326087,0.007955086,0.005647144,0.119481474
840,0.07282512,0.04968377,0.09326087,0.007955086,0.005647144,0.119481474
841,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
842,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
843,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
844,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
845,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
846,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
847,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
848,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
849,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
850,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
851,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
852,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
853,0.06476013,0.0643885,0.083039634,0.0095771,0.006063025,0.102659
854,0.05669515,0.079093225,0.0728184,0.011199115,0.006478905,0.08583652
855,0.05669515,0.079093225,0.0728184,0.011199115,0.006478905,0.08583652
856,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
857,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
858,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
859,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
860,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
861,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
862,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
863,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
864,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
865,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
866,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
867,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
868,0.04924081,0.09509708,0.06787877,0.013111939,0.006562368,0.08073573
869,0.04178647,0.111100934,0.06293914,0.015024763,0.006645832,0.07563493
870,0.04178647,0.111100934,0.06293914,0.015024763,0.006645832,0.07563493
871,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
872,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
873,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
874,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
875,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
876,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
877,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
878,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
879,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
880,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
881,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
882,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
883,0.042862613,0.08981918,0.057998333,0.01122478,0.005528849,0.0778662
884,0.043938756,0.068537414,0.05305753,0.007424798,0.004411866,0.08009746
885,0.043938756,0.068537414,0.05305753,0.007424798,0.004411866,0.08009746
886,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
887,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
888,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
889,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
890,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
891,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
892,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
893,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
894,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
895,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
896,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
897,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
898,0.04493405,0.069793515,0.04151781,0.006913974,0.004260411,0.05565495
899,0.04592934,0.071049616,0.029978087,0.006403149,0.004108955,0.031212445
900,0.04592934,0.071049616,0.029978087,0.006403149,0.004108955,0.031212445
901,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
902,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
903,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
904,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
905,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
906,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
907,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
908,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
909,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
910,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
911,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
912,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
913,0.060779728,0.092774116,0.039797656,0.007401758,0.004401549,0.028328938
914,0.07563012,0.114498615,0.049617227,0.008400367,0.004694142,0.025445431
915,0.07563012,0.114498615,0.049617227,0.008400367,0.004694142,0.025445431
916,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
917,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
918,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
919,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
920,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
921,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
922,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
923,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
924,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
925,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
926,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
927,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
928,0.1068943,0.20027803,0.06144414,0.009289098,0.005001172,0.029124975
929,0.13815847,0.28605744,0.07327105,0.010177829,0.005308201,0.03280452
930,0.13815847,0.28605744,0.07327105,0.010177829,0.005308201,0.03280452
931,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
932,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
933,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
934,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
935,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
936,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
937,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
938,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
939,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
940,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
941,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
942,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
943,0.14356107,0.1760207,0.054088317,0.007105671,0.005397799,0.03529171
944,0.14896367,0.06598396,0.034905586,0.004033513,0.005487398,0.037778903
945,0.14896367,0.06598396,0.034905586,0.004033513,0.005487398,0.037778903
946,0.11921719,0.039101593,0.031665593,0.003436731,0.005319082,0.041480318
947,0.11921719,0.039101593,0.031665593,0.003436731,0.005319082,0.041480318
948,0.11921719,0.039101593,0.031665593,0.003436731,0.005319082,0.041480318
949,0.11921719,0.039101593,0.031665593,0.003436731,0.005319082,0.041480318
